query_id,doc_id,relevance,label_source,annotator,notes
web_banks_credit_cycle,company_msft_18950002739d3361,0,assistant_review_v5,codex_assistant,review_id:review_0136 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive|weak_query | assistant_review_v1: not bank credit-cycle evidence
web_banks_credit_cycle,sec_unh_10k_000073176623000008__item_8_financial_statements,0,assistant_review_v5,codex_assistant,review_id:review_0137 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive|weak_query | assistant_review_v1: not bank credit-cycle evidence
web_banks_credit_cycle,sec_unh_10k_000073176623000008__item_7_mda,0,assistant_review_v5,codex_assistant,review_id:review_0138 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive|weak_query | assistant_review_v1: not bank credit-cycle evidence
web_banks_credit_cycle,company_crm_89fd619aa04a25f8,0,assistant_review_v5,codex_assistant,review_id:review_0139 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive|weak_query | assistant_review_v1: not bank credit-cycle evidence
web_banks_credit_cycle,sec_gs_10k_000088698223000003__item_8_financial_statements,2,assistant_review_v5,codex_assistant,review_id:review_0140 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive|weak_query | assistant_review_v1: bank-sector credit-cycle evidence
web_banks_credit_cycle,sec_gs_10k_000088698223000003__item_7_mda,2,assistant_review_v5,codex_assistant,review_id:review_0141 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive|weak_query | assistant_review_v1: bank-sector credit-cycle evidence
web_boeing_supply_chain,sec_mcd_8k_000006390823000005__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0142 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_apple_risk,sec_mcd_8k_000006390823000005__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0143 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_apple_risk,sec_ba_8k_000001292723000003__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0144 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,sec_jnj_8k_000020040623000005__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0145 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_apple_risk,sec_jnj_8k_000020040623000005__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0146 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,sec_unh_8k_000073176623000003__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0147 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_apple_risk,sec_unh_8k_000073176623000003__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0148 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,sec_aapl_8k_000119312522278435__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0149 | review_reason:top_candidate|borderline_label|possible_false_positive|weak_query | assistant_review_v1: wrong company for risk query
web_mmm_filings,sec_unh_10k_000073176623000008__item_1a_risk_factors,0,assistant_review_v5,codex_assistant,review_id:review_0150 | review_reason:top_candidate|top_baseline|borderline_label|possible_false_positive | assistant_review_v1: wrong company for filing query
web_10y_2y_spread,official_macro_t10y2y_2022-12-09,3,assistant_review_v5,codex_assistant,review_id:review_0151 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_apple_10q,sec_aapl_10q_000032019323000006__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0152 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_10q_000032019323000006__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0153 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,sec_aapl_10q_000032019323000006__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0154 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company earnings/guidance evidence
web_apple_risk,official_macro_t10y2y_2023-02-22,0,assistant_review_v5,codex_assistant,review_id:review_0155 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,official_macro_t10y2y_2023-02-22,0,assistant_review_v5,codex_assistant,review_id:review_0156 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_chevron_energy,sec_cvx_8k_000009341023000003__item_9_01_financial_statements_exhibits,2,assistant_review_v5,codex_assistant,review_id:review_0157 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure
web_consumer_demand,official_macro_t10y2y_2023-02-21,3,human_spotcheck_v3,user_chat,review_id:review_0158 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_earnings_risk,official_macro_t10y2y_2023-02-21,3,human_spotcheck_v3,user_chat,review_id:review_0159 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_high_yield_spread,official_macro_t10y2y_2021-01-29,3,assistant_review_v5,codex_assistant,review_id:review_0160 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_home_depot_8k,sec_hd_8k_000035495023000051__exhibit_10_2,3,assistant_review_v5,codex_assistant,review_id:review_0161 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_inflation,official_macro_dcoilwtico_2022-10-19,2,assistant_review_v5,codex_assistant,review_id:review_0162 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: inflation-adjacent price-pressure series
web_it_real_yields,official_macro_dgs10_2019-06-25,3,assistant_review_v5,codex_assistant,review_id:review_0163 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: rate/yield evidence relevant to growth stocks
web_jpm_credit,official_macro_t10y2y_2023-02-22,0,assistant_review_v5,codex_assistant,review_id:review_0164 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_jpm_filings,sec_jpm_8k_000001961723000104__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0165 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_10q_000156459023000733__part2_item_1a_risk_factors,2,assistant_review_v5,codex_assistant,review_id:review_0166 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company SEC filing with indirect fundamentals evidence
web_mmm_filings,company_csco_6d3c92cb723c0f0f,0,assistant_review_v5,codex_assistant,review_id:review_0167 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for filing query
web_mmm_litigation,official_macro_t10y2y_2023-02-21,0,assistant_review_v5,codex_assistant,review_id:review_0168 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_portfolio_rates,official_macro_t10y2y_2023-02-21,3,assistant_review_v5,codex_assistant,review_id:review_0169 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct rates evidence for portfolio risk
web_unemployment,official_macro_payems_2023-02-01,3,assistant_review_v5,codex_assistant,review_id:review_0170 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_visa_spending,company_v_1ae24786d1d4d45c,3,assistant_review_v5,codex_assistant,review_id:review_0171 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_vix,official_macro_vixcls_2020-10-09,3,assistant_review_v5,codex_assistant,review_id:review_0172 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_wti_oil,official_macro_dcoilwtico_2021-06-11,3,assistant_review_v5,codex_assistant,review_id:review_0173 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_yield_curve,official_macro_t10y2y_2023-02-21,3,assistant_review_v5,codex_assistant,review_id:review_0174 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_10y_2y_spread,official_macro_t10y2y_2022-11-10,3,assistant_review_v5,codex_assistant,review_id:review_0175 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_apple_10q,sec_aapl_10q_000032019323000006__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0176 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: exact 10-Q filing
web_apple_filings,sec_aapl_10q_000032019323000006__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0177 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,company_aapl_5a2e1abce0b1b852,3,assistant_review_v5,codex_assistant,review_id:review_0178 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company earnings/guidance evidence
web_apple_risk,official_macro_t10y2y_2023-02-21,0,assistant_review_v5,codex_assistant,review_id:review_0179 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,official_macro_t10y2y_2023-02-21,0,assistant_review_v5,codex_assistant,review_id:review_0180 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_chevron_energy,sec_cvx_8k_000009341023000003__item_8_01_other_events,2,assistant_review_v5,codex_assistant,review_id:review_0181 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure
web_consumer_demand,official_macro_t10y2y_2023-02-16,3,human_spotcheck_v3,user_chat,review_id:review_0182 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_earnings_risk,official_macro_t10y2y_2023-02-16,3,human_spotcheck_v3,user_chat,review_id:review_0183 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | Highly relevant human spot-check label from chat.
web_high_yield_spread,official_macro_t10y2y_2019-09-03,3,assistant_review_v5,codex_assistant,review_id:review_0184 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_home_depot_8k,sec_hd_8k_000035495023000051__exhibit_10_1,3,assistant_review_v5,codex_assistant,review_id:review_0185 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_inflation,official_macro_cpiaucsl_2022-10-01,3,assistant_review_v5,codex_assistant,review_id:review_0186 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_it_real_yields,official_macro_dgs10_2018-08-01,3,assistant_review_v5,codex_assistant,review_id:review_0187 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: rate/yield evidence relevant to growth stocks
web_jpm_credit,official_macro_t10y2y_2023-02-21,0,assistant_review_v5,codex_assistant,review_id:review_0188 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_jpm_filings,sec_jpm_8k_000001961723000083__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0189 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_10q_000156459023000733__part1_item_4_controls,2,assistant_review_v5,codex_assistant,review_id:review_0190 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company SEC filing with indirect fundamentals evidence
web_mmm_filings,company_dis_bbdc9d3a62ec1cf7,0,assistant_review_v5,codex_assistant,review_id:review_0191 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for filing query
web_mmm_litigation,official_macro_t10y2y_2023-02-16,0,assistant_review_v5,codex_assistant,review_id:review_0192 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_portfolio_rates,official_macro_t10y2y_2023-02-16,3,assistant_review_v5,codex_assistant,review_id:review_0193 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct rates evidence for portfolio risk
web_unemployment,official_macro_indpro_2023-01-01,2,assistant_review_v5,codex_assistant,review_id:review_0194 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: growth-demand macro proxy
web_visa_spending,company_v_a07af7506d625402,3,assistant_review_v5,codex_assistant,review_id:review_0195 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_vix,official_macro_vixcls_2020-07-16,3,assistant_review_v5,codex_assistant,review_id:review_0196 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_wti_oil,official_macro_dcoilwtico_2021-04-29,3,assistant_review_v5,codex_assistant,review_id:review_0197 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_yield_curve,official_macro_t10y2y_2023-02-16,3,assistant_review_v5,codex_assistant,review_id:review_0198 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_apple_10q,sec_aapl_8k_000032019323000005__exhibit_99_1,2,assistant_review_v5,codex_assistant,review_id:review_0199 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing but not requested 10-Q
web_apple_filings,sec_aapl_8k_000032019323000005__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0200 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,sec_aapl_10q_000032019323000006__part2_item_1_legal_proceedings,1,assistant_review_v5,codex_assistant,review_id:review_0201 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_apple_risk,official_macro_t10y2y_2023-02-16,0,assistant_review_v5,codex_assistant,review_id:review_0202 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,official_macro_t10y2y_2023-02-16,0,assistant_review_v5,codex_assistant,review_id:review_0203 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_chevron_energy,sec_cvx_8k_000009341023000003__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0204 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_consumer_demand,official_macro_t10y2y_2023-02-15,1,assistant_review_v5,codex_assistant,review_id:review_0205 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: macro source with weak demand match
web_earnings_risk,official_macro_t10y2y_2023-02-15,1,assistant_review_v5,codex_assistant,review_id:review_0206 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: weak earnings-risk match
web_high_yield_spread,official_macro_t10y2y_2019-08-30,3,assistant_review_v5,codex_assistant,review_id:review_0207 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_home_depot_8k,sec_hd_8k_000035495023000025__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0208 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_it_real_yields,official_macro_dgs10_2018-05-14,3,assistant_review_v5,codex_assistant,review_id:review_0209 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: rate/yield evidence relevant to growth stocks
web_jpm_credit,sec_mcd_8k_000006390823000005__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0210 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_jpm_filings,sec_jpm_8k_000001961723000083__item_5_03_articles_bylaws_or_fiscal_year,3,assistant_review_v5,codex_assistant,review_id:review_0211 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,company_msft_72785654636384e7,3,assistant_review_v5,codex_assistant,review_id:review_0212 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_filings,sec_unh_10k_000073176623000008__item_1_business,0,assistant_review_v5,codex_assistant,review_id:review_0213 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for filing query
web_mmm_litigation,official_macro_t10y2y_2023-02-15,0,assistant_review_v5,codex_assistant,review_id:review_0214 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_portfolio_rates,official_macro_t10y2y_2023-02-15,3,assistant_review_v5,codex_assistant,review_id:review_0215 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct rates evidence for portfolio risk
web_unemployment,official_macro_houst_2023-01-01,2,assistant_review_v5,codex_assistant,review_id:review_0216 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: growth-demand macro proxy
web_visa_spending,company_v_c54cdb062e856f6a,3,assistant_review_v5,codex_assistant,review_id:review_0217 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_yield_curve,official_macro_t10y2y_2023-02-15,3,assistant_review_v5,codex_assistant,review_id:review_0218 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: direct official macro series match
web_apple_10q,sec_aapl_8k_000032019323000005__item_9_01_financial_statements_exhibits,2,assistant_review_v5,codex_assistant,review_id:review_0219 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing but not requested 10-Q
web_apple_filings,sec_aapl_8k_000032019323000005__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0220 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,company_aapl_fc83d56e4227a100,1,assistant_review_v5,codex_assistant,review_id:review_0221 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_apple_risk,official_macro_t10y2y_2023-02-15,0,assistant_review_v5,codex_assistant,review_id:review_0222 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_boeing_supply_chain,sec_ba_8k_000001292723000003__exhibit_99_1,1,assistant_review_v5,codex_assistant,review_id:review_0223 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match
web_chevron_energy,sec_cvx_8k_000009341023000005__item_5_02_director_or_officer_changes,2,assistant_review_v5,codex_assistant,review_id:review_0224 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure
web_home_depot_8k,sec_hd_8k_000035495023000025__item_9_01_financial_statements_exhibits,3,assistant_review_v5,codex_assistant,review_id:review_0225 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,official_macro_t10y2y_2023-02-16,0,assistant_review_v5,codex_assistant,review_id:review_0226 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_jpm_filings,sec_jpm_10q_000001961722000492__part2_item_1a_risk_factors,3,assistant_review_v5,codex_assistant,review_id:review_0227 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_10q_000156459023000733__part1_item_3_market_risk,2,assistant_review_v5,codex_assistant,review_id:review_0228 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company SEC filing with indirect fundamentals evidence
web_mmm_litigation,company_ibm_9596eab4add6998b,0,assistant_review_v5,codex_assistant,review_id:review_0229 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_visa_spending,company_v_4c91213a676ed3ad,3,assistant_review_v5,codex_assistant,review_id:review_0230 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_8k_000032019323000005__item_2_02_results_operations_financial_condition,2,assistant_review_v5,codex_assistant,review_id:review_0231 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing but not requested 10-Q
web_apple_filings,sec_aapl_8k_000032019323000005__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0232 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,sec_aapl_10q_000032019323000006__part1_item_4_controls,1,assistant_review_v5,codex_assistant,review_id:review_0233 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_apple_risk,sec_aapl_8k_000119312522278435__exhibit_99_1,2,human_spotcheck_v2,user_chat,"review_id:review_0234 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company document with weak risk match | human_spotcheck_v2:spot_0012: Useful Apple evidence, but not Item 1A risk factors."
web_boeing_supply_chain,official_macro_t10y2y_2023-02-15,0,assistant_review_v5,codex_assistant,review_id:review_0235 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_chevron_energy,sec_cvx_8k_000009341023000005__exhibit_10_4,2,assistant_review_v5,codex_assistant,review_id:review_0236 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure
web_home_depot_8k,sec_hd_8k_000035495023000025__item_2_02_results_operations_financial_condition,3,assistant_review_v5,codex_assistant,review_id:review_0237 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: requested company 8-K/current report
web_jpm_credit,sec_ba_8k_000001292723000003__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0238 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_jpm_filings,sec_jpm_10q_000001961722000492__part1_item_4_controls,3,assistant_review_v5,codex_assistant,review_id:review_0239 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,company_msft_40e6c72b60d8cc51,3,assistant_review_v5,codex_assistant,review_id:review_0240 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: target-company financial or margin evidence
web_mmm_litigation,company_ibm_81192863de70f50c,0,assistant_review_v5,codex_assistant,review_id:review_0241 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_visa_spending,company_v_16b93131186a8e2d,3,assistant_review_v5,codex_assistant,review_id:review_0242 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_10q,sec_aapl_8k_000119312522278435__exhibit_99_1,2,assistant_review_v5,codex_assistant,review_id:review_0243 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing but not requested 10-Q
web_apple_filings,sec_aapl_8k_000119312522278435__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0244 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_apple_guidance,company_aapl_f4154a57e3f223b7,1,assistant_review_v5,codex_assistant,review_id:review_0245 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_boeing_supply_chain,sec_unh_10q_000073176622000044__part1_item_2_mda,0,assistant_review_v5,codex_assistant,review_id:review_0246 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_chevron_energy,sec_cvx_8k_000009341023000005__exhibit_10_3,2,assistant_review_v5,codex_assistant,review_id:review_0247 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company source with indirect macro exposure
web_home_depot_8k,sec_hd_10q_000035495022000239__part2_item_1a_risk_factors,2,assistant_review_v5,codex_assistant,review_id:review_0248 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same company SEC filing but not exact 8-K
web_jpm_credit,official_macro_t10y2y_2023-02-15,0,assistant_review_v5,codex_assistant,review_id:review_0249 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: wrong company for risk query
web_jpm_filings,sec_jpm_10q_000001961722000492__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0250 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: same issuer SEC filing
web_microsoft_margins,sec_msft_10q_000156459023000733__part1_item_2_mda,3,assistant_review_v5,codex_assistant,review_id:review_0251 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_visa_spending,company_v_c9a3d28510ffb700,3,assistant_review_v5,codex_assistant,review_id:review_0252 | review_reason:coverage_gap_baseline_top10|coverage_gap_candidate_top10 | assistant_review_v1: target-company macro-sensitive evidence
web_apple_guidance,sec_aapl_10q_000032019323000006__part1_item_3_market_risk,1,assistant_review_v5,codex_assistant,review_id:review_0253 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_jpm_credit,sec_jnj_8k_000020040623000005__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0254 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_microsoft_margins,company_msft_092b165cc69b1586,3,assistant_review_v5,codex_assistant,review_id:review_0255 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: target-company financial or margin evidence
web_apple_guidance,company_aapl_efe78bf55c7af3e4,1,assistant_review_v5,codex_assistant,review_id:review_0256 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: same company event source but weak earnings/guidance match
web_jpm_credit,sec_unh_8k_000073176623000003__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0257 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_microsoft_margins,sec_msft_10q_000156459023000733__part1_item_1_financial_statements,3,assistant_review_v5,codex_assistant,review_id:review_0258 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: target-company financial or margin evidence
web_apple_guidance,sec_aapl_8k_000032019323000005__exhibit_99_1,3,assistant_review_v5,codex_assistant,review_id:review_0259 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: same company earnings/guidance evidence
web_jpm_credit,sec_aapl_8k_000119312522278435__exhibit_99_1,0,assistant_review_v5,codex_assistant,review_id:review_0260 | review_reason:coverage_gap_candidate_top10 | assistant_review_v1: wrong company for risk query
web_microsoft_margins,company_msft_1371b7a9895f4254,3,assistant_review_v5,codex_assistant,review_id:review_0261 | review_reason:coverage_gap_baseline_top10 | assistant_review_v1: target-company financial or margin evidence
