ticker,company,source_type,source_type_raw,url,canonical_url,coverage_note,has_dates,has_full_text,needs_js,notes,source_input_file,duplicate_input_rows,review_likely_value,review_vendor_profile,review_http_status,review_q4_years_2010_2023,crawler_grade,robots_policy,dedupe_key
DIS,The Walt Disney Company,company_press_release_archive,company_press_releases_archive,https://thewaltdisneycompany.com/press-releases/,https://thewaltdisneycompany.com/press-releases/,Official Disney corporate press-release archive with dated full release pages.,yes,yes,no,Primary Disney company-news source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,DIS|https://thewaltdisneycompany.com/press-releases/
GS,The Goldman Sachs Group Inc.,company_earnings_archive,quarterly_earnings_releases,https://www.goldmansachs.com/investor-relations/financials/quarterly-earnings-releases,https://www.goldmansachs.com/investor-relations/financials/quarterly-earnings-releases,Official Goldman Sachs quarterly earnings releases archive with dated full results releases.,yes,yes,no,Best GS earnings release source for Train/OOS windows.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/financials/quarterly-earnings-releases
GS,The Goldman Sachs Group Inc.,company_financial_report_archive,financial_reports_archive,https://www.goldmansachs.com/investor-relations/financials,https://www.goldmansachs.com/investor-relations/financials,Official investor financials page with earnings releases results and annual documents.,yes,yes,no,Good source for earnings-related materials,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/financials
GS,The Goldman Sachs Group Inc.,company_financial_report_archive,annual_reports,https://www.goldmansachs.com/investor-relations/financials/annual-reports,https://www.goldmansachs.com/investor-relations/financials/annual-reports,Official Goldman Sachs annual reports archive with full annual-report documents.,yes,yes,no,Long-history annual-report source; useful for 2010-era coverage.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/financials/annual-reports
GS,The Goldman Sachs Group Inc.,company_presentation_archive,investor_presentations|investor_presentations_archive,https://www.goldmansachs.com/investor-relations/presentations,https://www.goldmansachs.com/investor-relations/presentations,Official Goldman Sachs investor presentations archive with dated materials. | Official presentations page for investor materials and conference decks.,yes,yes,no,Use for investor day/conference materials and earnings context. | Official investor presentations page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/presentations
GS,The Goldman Sachs Group Inc.,company_press_release_archive,ir_press_releases_archive|pressroom_archive,https://www.goldmansachs.com/pressroom,https://www.goldmansachs.com/pressroom,Official Goldman Sachs pressroom archive with dated releases and statements. | Official Goldman Sachs pressroom with dated firm announcements and press releases.,yes,yes,no,Primary company-news source. | Official company press page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/pressroom
HD,The Home Depot Inc.,company_earnings_archive,earnings_results_archive,https://ir.homedepot.com/financial-reports/quarterly-earnings/2025,https://ir.homedepot.com/financial-reports/quarterly-earnings/2025,Official quarterly earnings year page with dated quarterly releases and related materials.,yes,yes,no,Year-based earnings archive route,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/financial-reports/quarterly-earnings/2025
HD,The Home Depot Inc.,company_earnings_archive,quarterly_earnings_archive,https://ir.homedepot.com/financial-reports/quarterly-earnings/archive,https://ir.homedepot.com/financial-reports/quarterly-earnings/archive,Official Home Depot quarterly earnings archive with dated releases and materials.,yes,yes,no,Best HD earnings-results source for Train/OOS split.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/financial-reports/quarterly-earnings/archive
HD,The Home Depot Inc.,company_financial_report_archive,annual_reports_archive,https://ir.homedepot.com/financial-reports/annual-reports/archive,https://ir.homedepot.com/financial-reports/annual-reports/archive,Official Home Depot annual reports archive with full annual reports.,yes,yes,no,Full annual-report documents; useful back through 2010-era coverage.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/financial-reports/annual-reports/archive
HD,The Home Depot Inc.,company_presentation_archive,events_presentations|investor_presentations_archive,https://ir.homedepot.com/events-and-presentations,https://ir.homedepot.com/events-and-presentations,Official Home Depot IR events and presentations page with dated materials. | Official events and presentations archive with dated earnings calls and investor conference decks.,yes,yes,yes,Use for investor events and presentation PDFs. | Strong official event source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/events-and-presentations
HD,The Home Depot Inc.,company_press_release_archive,ir_press_releases_archive,https://ir.homedepot.com/news-releases/2025,https://ir.homedepot.com/news-releases/2025,Official Home Depot IR news archive using year pages and pagination. Good for dated releases.,yes,yes,no,Year-based archive route on official IR site,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/news-releases/2025
HD,The Home Depot Inc.,company_press_release_archive,ir_news_releases_archive,https://ir.homedepot.com/news-releases/archive,https://ir.homedepot.com/news-releases/archive,Official Home Depot IR news-release archive; archive includes links back to 2010.,yes,yes,no,Strong long-history official release archive.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/news-releases/archive
HON,Honeywell International Inc.,company_earnings_archive,earnings_results_archive|quarterly_results,https://investor.honeywell.com/financial-information/quarterly-results,https://investor.honeywell.com/financial-information/quarterly-results,Official Honeywell quarterly results archive with earnings releases and materials. | Official quarterly results archive with releases presentations and filings. Search results show several historical years on-page.,yes,yes,yes,Best Honeywell earnings-results source for Train/OOS windows. | Historical quarters visible directly,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,gcs_web,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,HON|https://investor.honeywell.com/financial-information/quarterly-results
HON,Honeywell International Inc.,company_presentation_archive,events_archive|investor_events,https://investor.honeywell.com/events-and-presentations/events,https://investor.honeywell.com/events-and-presentations/events,Official Honeywell investor events archive with dated event pages. | Official events archive with dated conference and earnings call materials.,yes,yes,yes,Use event pages and webcast dates for split alignment. | Useful for event timing and webcast links,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_vendor_or_browser,fetch_problem,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,HON|https://investor.honeywell.com/events-and-presentations/events
HON,Honeywell International Inc.,company_presentation_archive,investor_presentations|investor_presentations_archive,https://investor.honeywell.com/events-and-presentations/presentations,https://investor.honeywell.com/events-and-presentations/presentations,Official Honeywell investor presentations archive; year filters include older presentation history. | Official presentations archive with explicit year filter including 2010 and newer.,yes,yes,yes,Use presentation PDFs/full text where available. | Strong fit for 2010-2023 presentation coverage,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,gcs_web,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,HON|https://investor.honeywell.com/events-and-presentations/presentations
HON,Honeywell International Inc.,company_press_release_archive,ir_press_releases,https://investor.honeywell.com/news-releases,https://investor.honeywell.com/news-releases,Official Honeywell IR news-release archive with dated full release pages.,yes,yes,yes,Primary Honeywell investor/company release source.,official_ir_sources_29_dow_tickers.csv,1,low_recheck,fetch_problem,,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,HON|https://investor.honeywell.com/news-releases
IBM,International Business Machines Corporation,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://www.ibm.com/investor/financial-reporting/quarterly-earnings,https://www.ibm.com/investor/financial-reporting/quarterly-earnings,"Official IBM quarterly earnings archive; includes dated releases and materials, with history back to at least 2008-2018 as well as recent years. | Official IBM quarterly earnings hub. IBM states the page includes archived quarterly materials back to 2008 for older years.",yes,yes,no,Strong long-history earnings source. | Very strong fit for long train windows,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://www.ibm.com/investor/financial-reporting/quarterly-earnings
IBM,International Business Machines Corporation,company_financial_report_archive,financial_reporting,https://www.ibm.com/investor/financial-reporting,https://www.ibm.com/investor/financial-reporting,"Official IBM financial reporting hub with annual reports, quarterly earnings and filing links.",yes,yes,no,Use as financial-reporting hub and fallback for older documents.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://www.ibm.com/investor/financial-reporting
IBM,International Business Machines Corporation,company_presentation_archive,investor_events_presentations|investor_presentations_archive,https://www.ibm.com/investor/events,https://www.ibm.com/investor/events,Official IBM investor events page with dated webcasts and presentation materials. | Official IBM events and presentations archive with dated events and earnings announcements.,yes,yes,no,Use for earnings calls and investor presentations. | Useful for investor event materials,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://www.ibm.com/investor/events
IBM,International Business Machines Corporation,company_press_release_archive,company_news_archive|company_newsroom_announcements,https://newsroom.ibm.com/announcements,https://newsroom.ibm.com/announcements,Official IBM newsroom announcements archive with dated full-text release pages. | Official IBM newsroom press release archive with year and category filters.,yes,yes,no,Primary IBM company-news archive. | Official newsroom archive,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://newsroom.ibm.com/announcements
INTC,Intel Corporation,company_earnings_archive,earnings_results_archive|financial_results,https://www.intc.com/financial-info/financial-results,https://www.intc.com/financial-info/financial-results,"Official Intel financial results archive with dated earnings releases, presentations and webcasts. | Official Intel financial results archive with dated quarters and downloadable materials.",yes,yes,yes,Best Intel earnings-results source for Train/OOS windows. | Good fit for quarter-level extraction,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,INTC|https://www.intc.com/financial-info/financial-results
INTC,Intel Corporation,company_financial_report_archive,annual_reports,https://www.intc.com/filings-reports/annual-reports,https://www.intc.com/filings-reports/annual-reports,Official Intel annual reports archive with year filters extending back before 2010.,yes,yes,yes,Long-history annual-report source.,official_ir_sources_29_dow_tickers.csv,1,medium_browser_or_vendor,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,INTC|https://www.intc.com/filings-reports/annual-reports
INTC,Intel Corporation,company_presentation_archive,investor_presentations|investor_presentations_archive,https://www.intc.com/news-events/presentations,https://www.intc.com/news-events/presentations,Official Intel investor presentation archive with dated materials. | Official Intel presentations archive with dated earnings and event decks.,yes,yes,yes,Use for investor presentations and event-related PDFs. | Useful for slide decks and prepared remarks,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,INTC|https://www.intc.com/news-events/presentations
INTC,Intel Corporation,company_press_release_archive,ir_press_releases|ir_press_releases_archive,https://www.intc.com/news-events/press-releases,https://www.intc.com/news-events/press-releases,Official Intel IR press-release archive with dated full-text release pages. | Official Intel press release archive with dated items and full detail pages.,yes,yes,yes,Primary Intel news/IR release source. | Official IR page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,INTC|https://www.intc.com/news-events/press-releases
JNJ,Johnson & Johnson,company_earnings_archive,earnings_results_archive|quarterly_results,https://www.investor.jnj.com/financials/quarterly-results/default.aspx,https://www.investor.jnj.com/financials/quarterly-results/default.aspx,Official J&J quarterly results archive with earnings releases and materials. | Official quarterly results archive with press releases supplemental schedules and earnings presentations.,yes,yes,yes,Best J&J earnings-results source for Train/OOS windows. | Strong earnings source on official IR site,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,cloudflare_challenge,403,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,JNJ|https://www.investor.jnj.com/financials/quarterly-results/default.aspx
JNJ,Johnson & Johnson,company_ir_hub,investor_relations_hub,https://www.investor.jnj.com/overview/default.aspx,https://www.investor.jnj.com/overview/default.aspx,Official J&J IR hub linking investor news quarterly results and events presentations.,yes,yes,yes,Official IR provider page,deep_research_report_10_official_ir_sources.csv,1,low_blocked_unless_feed,cloudflare_challenge,403,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,browser_or_api_needed,Use official company pages; respect robots and rate limits.,JNJ|https://www.investor.jnj.com/overview/default.aspx
JNJ,Johnson & Johnson,company_news_archive,ir_news,https://www.investor.jnj.com/investor-news/default.aspx,https://www.investor.jnj.com/investor-news/default.aspx,Official J&J IR news archive with dated investor releases.,yes,yes,yes,Use for investor/earnings-specific release pages.,official_ir_sources_29_dow_tickers.csv,1,high_q4_feed,cloudflare_challenge,403,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,JNJ|https://www.investor.jnj.com/investor-news/default.aspx
JNJ,Johnson & Johnson,company_presentation_archive,events_presentations|investor_presentations_archive,https://www.investor.jnj.com/events-and-presentations/default.aspx,https://www.investor.jnj.com/events-and-presentations/default.aspx,Official J&J events and presentations archive with dated materials. | Official events and presentations archive with dated decks press releases and transcripts.,yes,yes,yes,Use for presentations and earnings/investor-event context. | Useful for earnings and conference materials,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_q4_feed,cloudflare_challenge,403,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,crawler_ready,Use official company pages; respect robots and rate limits.,JNJ|https://www.investor.jnj.com/events-and-presentations/default.aspx
JNJ,Johnson & Johnson,company_press_release_archive,company_press_releases,https://www.jnj.com/media-center/press-releases,https://www.jnj.com/media-center/press-releases,Official Johnson & Johnson media-center press-release archive with dated full release pages.,yes,yes,no,Primary company-news source.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JNJ|https://www.jnj.com/media-center/press-releases
JPM,JPMorgan Chase & Co.,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://www.jpmorganchase.com/ir/quarterly-earnings,https://www.jpmorganchase.com/ir/quarterly-earnings,Official JPMorgan Chase quarterly earnings page with dated results releases and presentations. | Official quarterly earnings hub with dated press releases presentations supplements and transcripts.,yes,yes,no,Best JPM earnings-results source for Train/OOS windows. | Very good earnings source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/quarterly-earnings
JPM,JPMorgan Chase & Co.,company_financial_report_archive,annual_report_archive,https://www.jpmorganchase.com/ir/annual-report,https://www.jpmorganchase.com/ir/annual-report,Official JPMorgan Chase annual report archive with full annual reports.,yes,yes,no,Useful annual full text for older Train-period context.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/annual-report
JPM,JPMorgan Chase & Co.,company_presentation_archive,events_presentations|investor_presentations_archive,https://www.jpmorganchase.com/ir/events,https://www.jpmorganchase.com/ir/events,Official JPMorgan Chase investor events page with dated presentations and webcasts. | Official events and presentations archive with investor day and conference materials.,yes,yes,no,Use event dates and linked materials for split alignment. | Useful for investor event history,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/events
JPM,JPMorgan Chase & Co.,company_press_release_archive,ir_press_releases|ir_press_releases_archive,https://www.jpmorganchase.com/ir/news,https://www.jpmorganchase.com/ir/news,Official JPMorgan Chase IR news archive with dated full release pages. | Official JPMorganChase IR news archive with dated firm press releases.,yes,yes,no,Primary investor/news release source. | Official company IR page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/news
KO,The Coca-Cola Company,company_earnings_archive,earnings_results_archive|financial_information_earnings,https://investors.coca-colacompany.com/financial-information,https://investors.coca-colacompany.com/financial-information,Official Coca-Cola financial information/earnings archive with dated earnings releases and materials. | Official financial information page with dated earnings releases call transcripts and annual reports. Search results show multiple historical years on-page.,yes,yes,yes,Best KO earnings-results source for Train/OOS windows. | Good multi-year earnings hub,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,KO|https://investors.coca-colacompany.com/financial-information
KO,The Coca-Cola Company,company_ir_hub,investor_relations_hub,https://investors.coca-colacompany.com/news-events,https://investors.coca-colacompany.com/news-events,Official news and events hub linking releases and investor events.,yes,yes,no,Useful discovery page for adjacent archives,deep_research_report_10_official_ir_sources.csv,1,medium_vendor_or_browser,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,KO|https://investors.coca-colacompany.com/news-events
KO,The Coca-Cola Company,company_presentation_archive,past_events_presentations,https://investors.coca-colacompany.com/news-events/events/past,https://investors.coca-colacompany.com/news-events/events/past,Official Coca-Cola past-events archive with dated webcasts and presentations.,yes,yes,yes,Use for investor-event and earnings-call materials.,official_ir_sources_29_dow_tickers.csv,1,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,KO|https://investors.coca-colacompany.com/news-events/events/past
KO,The Coca-Cola Company,company_press_release_archive,ir_press_releases|ir_press_releases_archive,https://investors.coca-colacompany.com/news-events/press-releases,https://investors.coca-colacompany.com/news-events/press-releases,Official Coca-Cola IR press-release archive with year filters from 2007 through current and dated release pages. | Official Coca-Cola press release archive with dated detail pages and PDFs.,yes,yes,yes,Strong long-history official release archive. | Official IR news archive,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,KO|https://investors.coca-colacompany.com/news-events/press-releases
KO,The Coca-Cola Company,company_sec_filings_hub,annual_filings_10k,https://investors.coca-colacompany.com/filings-reports/annual-filings-10-k,https://investors.coca-colacompany.com/filings-reports/annual-filings-10-k,Official Coca-Cola annual 10-K filing archive with full annual filing documents.,yes,yes,yes,Useful backfill for 2010-era annual data.,official_ir_sources_29_dow_tickers.csv,1,medium_duplicate_sec,quotemedia,200,,crawler_ready,Use official company pages; respect robots and rate limits.,KO|https://investors.coca-colacompany.com/filings-reports/annual-filings-10-k
MCD,McDonald's Corporation,company_financial_report_archive,financial_reports_archive|ir_financial_information,https://corporate.mcdonalds.com/corpmcd/investors/financial-information.html,https://corporate.mcdonalds.com/corpmcd/investors/financial-information.html,Official McDonald's financial information hub with earnings and annual report materials. | Official financial information page for quarterly results annual reports and related filings.,yes,yes,no,Use for quarterly/annual financial materials; some linked PDFs/pages. | Good core source for financial documents,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://corporate.mcdonalds.com/corpmcd/investors/financial-information.html
MCD,McDonald's Corporation,company_ir_hub,investor_home|investor_relations_hub,https://corporate.mcdonalds.com/corpmcd/investors.html,https://corporate.mcdonalds.com/corpmcd/investors.html,Official McDonald's investor relations hub with latest dated earnings/release links. | Official McDonald's investor relations hub with latest financial news and shareholder resources.,yes,yes,no,Hub/fallback; prefer MediaRoom and financial-information pages for archival extraction. | Official company investor page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://corporate.mcdonalds.com/corpmcd/investors.html
MCD,McDonald's Corporation,company_presentation_archive,investor_events_presentations|investor_presentations_archive,https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html,https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html,Official McDonald's investor events and presentations page with dated materials. | Official events and presentations page with shareholder meeting and investor presentation materials.,yes,yes,no,Use for investor day/conference presentations and earnings calls. | Useful for presentations and event metadata,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html
MCD,McDonald's Corporation,company_press_release_archive,mediaroom_news_release_archive,https://mcdonalds.mediaroom.com/,https://mcdonalds.mediaroom.com/,Official McDonald's MediaRoom release archive with dated releases and older history back to 2000.,yes,yes,no,Strong long-history company-news source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://mcdonalds.mediaroom.com/
MMM,3M Company,company_earnings_archive,quarterly_earnings,https://investors.3m.com/financials/quarterly-earnings,https://investors.3m.com/financials/quarterly-earnings,Official 3M quarterly earnings page with financial-result materials.,yes,yes,yes,Best 3M earnings-results source; use linked release/detail pages.,official_ir_sources_29_dow_tickers.csv,1,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,MMM|https://investors.3m.com/financials/quarterly-earnings
MMM,3M Company,company_earnings_archive,earnings_releases|earnings_results_archive,https://investors.3m.com/news-events/earnings-releases,https://investors.3m.com/news-events/earnings-releases,Official 3M earnings-release archive with dated earnings releases. | Official 3M earnings release archive with dated result pages.,yes,yes,yes,Useful earnings-specific release feed; recent coverage strongest. | Strong quarter-result source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,MMM|https://investors.3m.com/news-events/earnings-releases
MMM,3M Company,company_presentation_archive,events_presentations|investor_presentations_archive,https://investors.3m.com/news-events/events-presentations,https://investors.3m.com/news-events/events-presentations,Official 3M events and presentations archive with dated investor-event materials. | Official 3M events and presentations archive with dated conference and earnings materials.,yes,yes,yes,Use presentation PDFs and event dates. | Useful for event-driven datasets,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,MMM|https://investors.3m.com/news-events/events-presentations
MMM,3M Company,company_press_release_archive,ir_press_releases|ir_press_releases_archive,https://investors.3m.com/news-events/press-releases,https://investors.3m.com/news-events/press-releases,Official 3M press-release archive with dated full release pages; visible filter currently covers 2021 onward. | Official 3M press release archive with dated items and category filters.,yes,yes,yes,Good for OOS and recent Train years; use earnings/annual/SEC pages for older Train-period data. | Official IR archive,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_browser_or_vendor,quotemedia,200,,browser_or_api_needed,Use official company pages; respect robots and rate limits.,MMM|https://investors.3m.com/news-events/press-releases
MRK,Merck & Co. Inc.,company_earnings_archive,earnings_results_archive|financial_information_earnings,https://www.merck.com/investor-relations/financial-information/,https://www.merck.com/investor-relations/financial-information/,Official Merck & Co. financial information page; visible quarterly earnings archive includes years from 2010 through current. | Official financial information page with quarterly reports and annual reports. Explicit year menu includes 2010-2026.,yes,yes,no,Strong Merck earnings-results source for full Train/OOS split. | Strong fit for 2010-2023 financial coverage,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/investor-relations/financial-information/
MRK,Merck & Co. Inc.,company_ir_hub,investor_relations_hub,https://www.merck.com/investor-relations/,https://www.merck.com/investor-relations/,"Official Merck & Co. investor relations hub linking financial information, presentations, SEC filings and annual reports.",yes,yes,no,Hub/fallback for official Merck financial and investor materials.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/investor-relations/
MRK,Merck & Co. Inc.,company_presentation_archive,events_presentations|investor_presentations_archive,https://www.merck.com/investor-relations/events-and-presentations/,https://www.merck.com/investor-relations/events-and-presentations/,Official Merck & Co. events and presentations page with dated investor materials. | Official Merck events and presentations archive with dated webcast presentation and transcript links.,yes,yes,no,Use presentation/event dates for split alignment. | Useful for earnings calls and conferences,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/investor-relations/events-and-presentations/
MRK,Merck & Co. Inc.,company_press_release_archive,company_news_archive,https://www.merck.com/media/news/,https://www.merck.com/media/news/,Official Merck news release archive with explicit year filter including 2010-2026.,yes,yes,no,Very strong fit for long historical coverage,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/media/news/
MRK,Merck & Co. Inc.,company_press_release_archive,company_newsroom,https://www.merck.com/news/,https://www.merck.com/news/,Official Merck & Co. newsroom/news archive with dated release pages.,yes,yes,no,Use Merck & Co. source; do not confuse with German Merck Group/Merck KGaA.,official_ir_sources_29_dow_tickers.csv,1,low_recheck,wordpress,404,,fail,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/news/
MSFT,Microsoft Corporation,company_earnings_archive,earnings_release_page_pattern,https://www.microsoft.com/en-us/investor/earnings/fy-2023-q2/press-release-webcast,https://www.microsoft.com/en-us/investor/earnings/fy-2023-q2/press-release-webcast,Official Microsoft dated earnings-release page; same URL pattern works for other fiscal years/quarters.,yes,yes,no,Use as a pattern source: /earnings/fy-YYYY-qN/press-release-webcast for quarterly releases.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/earnings/fy-2023-q2/press-release-webcast
MSFT,Microsoft Corporation,company_earnings_archive,earnings_financials_hub,https://www.microsoft.com/en-us/investor/investor-information,https://www.microsoft.com/en-us/investor/investor-information,"Official Microsoft investor-information hub linking latest earnings release, SEC filings and investor materials.",yes,yes,no,Hub/fallback; use dated earnings pages for release text.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/investor-information
