ticker,company,source_type,source_url,candidate_url,final_url,discovery_method,anchor_text,candidate_year,http_status,content_type,accepted,reject_reason,title,published_at,available_at,body_word_count,canonical_url,api_payload_url,date_source
JNJ,Johnson & Johnson,earnings_results_archive,https://investor.jnj.com/financials/quarterly-results,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-Announces-Positive-CHMP-Opinion-for-a-Booster-Shot-of-its-COVID-19-Vaccine/default.aspx,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-Announces-Positive-CHMP-Opinion-for-a-Booster-Shot-of-its-COVID-19-Vaccine/default.aspx,q4_press_release_feed,Johnson & Johnson Announces Positive CHMP Opinion for a Booster Shot of its COVID-19 Vaccine,2021,403,text/html; charset=UTF-8,no,http_status_403,,,,0,https://investor.jnj.com/investor-news/news-details/2021/Johnson--Johnson-Announces-Positive-CHMP-Opinion-for-a-Booster-Shot-of-its-COVID-19-Vaccine/default.aspx,https://investor.jnj.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,
NKE,Nike,press_releases_archive,https://investors.nike.com/investors/news-events-and-reports/investor-news/default.aspx,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Reports-Fiscal-2022-Second-Quarter-Results/default.aspx,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Reports-Fiscal-2022-Second-Quarter-Results/default.aspx,q4_press_release_feed,"NIKE, Inc. Reports Fiscal 2022 Second Quarter Results",2021,403,text/html; charset=UTF-8,yes,,"NIKE, Inc. Reports Fiscal 2022 Second Quarter Results",2021-12-20T16:15:00Z,2021-12-20T16:15:00Z,2527,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Reports-Fiscal-2022-Second-Quarter-Results/default.aspx,https://investors.nike.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
NKE,Nike,earnings_results_archive,https://investors.nike.com/investors/news-events-and-reports/quarterly-earnings/default.aspx,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Reports-Fiscal-2022-Second-Quarter-Results/default.aspx,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Reports-Fiscal-2022-Second-Quarter-Results/default.aspx,q4_press_release_feed,"NIKE, Inc. Reports Fiscal 2022 Second Quarter Results",2021,403,text/html; charset=UTF-8,no,duplicate_doc_id,"NIKE, Inc. Reports Fiscal 2022 Second Quarter Results",2021-12-20T16:15:00Z,2021-12-20T16:15:00Z,2527,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Reports-Fiscal-2022-Second-Quarter-Results/default.aspx,https://investors.nike.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
NKE,Nike,earnings_results_archive,https://investors.nike.com/investors/news-events-and-reports/quarterly-earnings/default.aspx,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Announces-11-Percent-Increase-in-Quarterly-Dividend/default.aspx,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Announces-11-Percent-Increase-in-Quarterly-Dividend/default.aspx,q4_press_release_feed,"NIKE, Inc. Announces 11 Percent Increase in Quarterly Dividend",2021,403,text/html; charset=UTF-8,yes,,"NIKE, Inc. Announces 11 Percent Increase in Quarterly Dividend",2021-11-18T16:15:00Z,2021-11-18T16:15:00Z,303,https://investors.nike.com/investors/news-events-and-reports/investor-news/investor-news-details/2021/NIKE-Inc.-Announces-11-Percent-Increase-in-Quarterly-Dividend/default.aspx,https://investors.nike.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,press_releases_archive,https://investor.travelers.com/newsroom/press-releases/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,q4_press_release_feed,The Travelers Indemnity Company,2021,200,text/html; charset=utf-8,no,body_too_short,The Travelers Indemnity Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,press_releases_archive,https://investor.travelers.com/newsroom/press-releases/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,q4_press_release_feed,United States Fidelity and Guaranty Company,2021,200,text/html; charset=utf-8,no,body_too_short,United States Fidelity and Guaranty Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,press_releases_archive,https://investor.travelers.com/newsroom/press-releases/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,q4_press_release_feed,United States Fidelity and Guaranty Company,2021,200,text/html; charset=utf-8,no,body_too_short,United States Fidelity and Guaranty Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,press_releases_archive,https://investor.travelers.com/newsroom/press-releases/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,q4_press_release_feed,Travelers Casualty And Surety Company Of America,2021,200,text/html; charset=utf-8,no,body_too_short,Travelers Casualty And Surety Company Of America,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,press_releases_archive,https://investor.travelers.com/newsroom/press-releases/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,q4_press_release_feed,Travelers Casualty and Surety Company of America,2021,200,text/html; charset=utf-8,no,missing_published_at,Travelers Investor Relations | Travelers Casualty and Surety Company of America,,,10,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,missing
TRV,Travelers,company_news_archive,https://investor.travelers.com/newsroom/newsroom-overview/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,q4_press_release_feed,The Travelers Indemnity Company,2021,200,text/html; charset=utf-8,no,body_too_short,The Travelers Indemnity Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,company_news_archive,https://investor.travelers.com/newsroom/newsroom-overview/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,q4_press_release_feed,United States Fidelity and Guaranty Company,2021,200,text/html; charset=utf-8,no,body_too_short,United States Fidelity and Guaranty Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,company_news_archive,https://investor.travelers.com/newsroom/newsroom-overview/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,q4_press_release_feed,United States Fidelity and Guaranty Company,2021,200,text/html; charset=utf-8,no,body_too_short,United States Fidelity and Guaranty Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,company_news_archive,https://investor.travelers.com/newsroom/newsroom-overview/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,q4_press_release_feed,Travelers Casualty And Surety Company Of America,2021,200,text/html; charset=utf-8,no,body_too_short,Travelers Casualty And Surety Company Of America,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,company_news_archive,https://investor.travelers.com/newsroom/newsroom-overview/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,q4_press_release_feed,Travelers Casualty and Surety Company of America,2021,200,text/html; charset=utf-8,no,missing_published_at,Travelers Investor Relations | Travelers Casualty and Surety Company of America,,,10,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,missing
TRV,Travelers,earnings_results_archive,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,q4_press_release_feed,The Travelers Indemnity Company,2021,200,text/html; charset=utf-8,no,body_too_short,The Travelers Indemnity Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/The-Travelers-Indemnity-Company-q4/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,earnings_results_archive,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,q4_press_release_feed,United States Fidelity and Guaranty Company,2021,200,text/html; charset=utf-8,no,body_too_short,United States Fidelity and Guaranty Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,earnings_results_archive,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,q4_press_release_feed,United States Fidelity and Guaranty Company,2021,200,text/html; charset=utf-8,no,body_too_short,United States Fidelity and Guaranty Company,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/--United-States-Fidelity-and-Guaranty-Company/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,earnings_results_archive,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,q4_press_release_feed,Travelers Casualty And Surety Company Of America,2021,200,text/html; charset=utf-8,no,body_too_short,Travelers Casualty And Surety Company Of America,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,1,https://investor.travelers.com/newsroom/press-releases/news-details/2021/-Travelers-Casualty-And-Surety-Company-Of-America-/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
TRV,Travelers,earnings_results_archive,https://investor.travelers.com/financial-information/quarterly-results/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,q4_press_release_feed,Travelers Casualty and Surety Company of America,2021,200,text/html; charset=utf-8,no,missing_published_at,Travelers Investor Relations | Travelers Casualty and Surety Company of America,,,10,https://investor.travelers.com/newsroom/press-releases/news-details/2021/Travelers-Casualty-and-Surety-Company-of-America-21/default.aspx,https://investor.travelers.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,missing
V,Visa,earnings_results_archive,https://investor.visa.com/financial-information/quarterly-earnings/default.aspx,https://investor.visa.com/news/news-details/2021/Visa-Expands-Global-Investment-in-Womens-Football-as-First-Ever-FIFA-Womens-Football-Partner/default.aspx,https://investor.visa.com/news/news-details/2021/Visa-Expands-Global-Investment-in-Womens-Football-as-First-Ever-FIFA-Womens-Football-Partner/default.aspx,q4_press_release_feed,Visa Expands Global Investment in Women’s Football as First Ever FIFA Women’s Football Partner,2021,403,text/html; charset=UTF-8,yes,,Visa Expands Global Investment in Women’s Football as First Ever FIFA Women’s Football Partner,2021-12-21T06:00:00Z,2021-12-21T06:00:00Z,939,https://investor.visa.com/news/news-details/2021/Visa-Expands-Global-Investment-in-Womens-Football-as-First-Ever-FIFA-Womens-Football-Partner/default.aspx,https://investor.visa.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=2&pressReleaseDateFilter=3&categoryId=&pageSize=5&pageNumber=0&tagList=&includeTags=true&year=2021&excludeSelection=1,q4_press_release_feed_published_at
